Id,Price
2780,582569.7227249146
2529,852161.7406387329
1597,679488.3686904907
3701,1485108.550567627
1873,1167389.489830017
1562,2560706.4225463867
3771,2802977.221961975
2305,498605.8048553467
663,2966557.967399597
4483,1271959.365020752
2994,729388.8398971558
2980,595738.7631530762
6744,854030.1303710938
2362,668530.9736251831
4552,1414233.485359192
3116,738378.366317749
1528,790316.4436798096
5572,1741312.4235458374
5644,1352373.054107666
2190,185274.7891845703
4451,994178.3248062134
6317,5787220.739204407
568,1378189.9426727295
6164,1662704.2693481445
1377,299852.4052886963
6747,1797177.4883728027
2381,583580.3375473022
5414,614673.5102081299
3258,635521.3760299683
5503,1288918.8164138794
2076,521668.1595840454
690,889238.8179016113
4092,1701292.9676742554
5309,2116271.5715408325
4255,4216313.006858826
2689,970428.1050872803
4630,492444.3126678467
6679,436830.7953338623
593,2992466.129890442
1350,582747.5306625366
612,410297.2314147949
2408,1198275.681503296
644,1842530.8016204834
5216,408568.30867767334
5520,-416801.43268585205
725,1053041.5923614502
1966,560178.9489746094
1875,733935.5573730469
2784,311643.45791625977
927,1065719.8216323853
2632,588961.4284667969
5259,489522.2761001587
4678,992239.4044189453
2504,940504.0977706909
4978,3217416.3357772827
5075,454107.8620452881
6405,1147741.7411727905
3927,583034.6463623047
460,828521.4359207153
5407,1608142.5549621582
1898,642046.4579238892
782,1147288.897201538
2920,649202.0044937134
4852,2245739.461479187
6600,2522534.3318252563
5981,578030.8119659424
4072,1443823.6681747437
3726,788942.6404800415
4541,1490638.223701477
5602,1085067.613433838
4977,908481.1257095337
1135,967076.954284668
5828,1655289.949256897
836,914677.1533279419
5584,620265.7975006104
694,1035144.1843948364
739,1451610.0968093872
1219,1948823.3153381348
1024,1067331.455116272
576,1392290.0781860352
5293,699066.9718704224
4936,1104102.2474441528
279,547433.132232666
4844,460697.71394348145
6549,1666291.405265808
5228,1103035.9754638672
4166,827012.7094573975
269,859124.5983810425
4033,1340971.8967132568
3866,1559589.9365463257
24,518719.4985733032
2757,965257.8148880005
5288,646250.9654006958
953,579029.1304397583
4296,1868836.1798553467
4017,795247.3548049927
2524,1470941.241218567
5773,1068558.8943634033
4521,1267423.117767334
6324,770821.8252487183
1498,556824.0000228882
3660,1659199.7687835693
192,535324.8159179688
5174,784580.0768051147
4964,4072894.972328186
6506,1193218.4480133057
4877,395906.78452301025
4392,1418412.985710144
3921,498573.2298812866
6551,557211.2944946289
4556,730492.823638916
4990,296461.65701293945
4019,745564.7408218384
1270,628202.5987167358
3671,1057129.959388733
3935,759386.6791381836
4273,1351348.3638916016
1092,831250.7557296753
1042,736145.2539749146
2925,1654042.6551437378
800,817127.3422470093
5719,706792.0038223267
3635,335816.7556915283
4306,790717.6862869263
3763,1691040.465965271
6763,742931.1279754639
4051,1157369.675857544
6012,446898.50901031494
5451,881006.4789581299
2915,1024658.1486434937
4769,1211119.3811569214
2199,170794.1767425537
3017,461916.2906188965
6279,867076.9331893921
2859,936518.2312240601
29,553590.8247299194
6232,841899.5890960693
5975,599092.0640029907
2079,3613675.2827072144
4992,999908.6376113892
5229,1083071.3890914917
1591,2640093.306037903
1735,826227.4473342896
3048,1072244.9510650635
5261,976320.2610702515
3597,444371.8639526367
604,2311861.114074707
129,1704035.3804855347
3463,540952.5251617432
2428,667722.1788787842
2425,1607260.586593628
662,674321.8977661133
100,344524.2372817993
6422,1124445.2486038208
3035,1300193.8896484375
2112,1340529.927154541
2808,370721.8122406006
4850,2713381.7884368896
5689,733534.048286438
2045,882063.4125366211
6710,2009615.4668273926
584,1984102.233390808
5410,432014.7680282593
1224,1572149.5144424438
2827,717834.3273620605
6295,1472756.168800354
6617,2092298.0525360107
11,1005167.7763214111
6770,954233.1631698608
6640,867463.4871368408
1215,1404460.1445846558
8,1384946.299003601
4973,826978.6714553833
614,1434754.625869751
929,1915712.7853240967
1546,573680.4260253906
3830,266854.2408065796
5352,586668.2859039307
5002,557706.6859130859
5908,397722.58586883545
3588,910072.2059936523
341,2055295.890510559
4503,1222165.4129867554
2299,1620652.7342834473
1275,501865.9655685425
842,1529404.5154266357
3159,531435.3739013672
3647,452740.77043151855
2013,652419.435760498
2767,409617.05598449707
3858,787258.3310394287
770,1679380.7962722778
3044,1624878.3202590942
6560,594957.956993103
3146,118311.10494995117
5865,1483876.3898239136
6243,776706.2835693359
6557,599520.388458252
501,929567.0650405884
3026,1564457.6066360474
5576,1773286.8554153442
4038,625623.1645202637
3488,554112.6305389404
596,488169.12422943115
1565,1644627.484779358
1094,668055.9865570068
1787,3495420.0220184326
4949,1799547.4276504517
3355,1130043.2004089355
5874,601182.2354507446
4236,1031419.0704727173
4036,1452361.2829742432
2405,957070.529258728
1592,1896506.1858978271
2243,365786.8506240845
4324,786225.1978607178
4155,1561029.251777649
1942,868835.0947723389
831,1430694.6613082886
3187,714487.131904602
5201,2214443.0988311768
3481,927231.440826416
2675,2092819.380722046
2930,1548890.0630111694
3879,659509.2130279541
4278,700187.3917541504
4340,575862.955986023
3891,985731.0654296875
2333,734226.6351242065
4699,473587.6371002197
3243,421900.00203704834
6683,1062058.850288391
751,1314192.2257156372
88,1224477.0603866577
1301,471503.0225830078
3320,1761828.1660308838
3382,423802.5202026367
4972,1421571.972076416
2964,1689414.5103912354
931,576880.285446167
5825,-449210.6033859253
6808,1189395.2896575928
5195,1546249.609199524
3179,332293.4059677124
5881,766007.0843811035
6027,870316.2207183838
154,1171352.8417892456
3368,1051201.8827972412
4082,1318319.8193359375
2919,405515.7069168091
2570,692982.862197876
761,627808.9191665649
1526,587678.6581039429
2823,370180.3423614502
2451,1031827.5217590332
4689,710107.6365127563
3852,230454.53132629395
420,722138.5118255615
3346,595726.6947250366
3379,762523.2534484863
1124,924705.9524307251
67,2531495.02759552
5438,627793.3386230469
4466,930462.7043380737
4387,1184589.9751815796
2743,518454.84436035156
3037,2132407.1346740723
1913,932960.0166397095
1306,439562.9120864868
5944,526012.8932418823
415,573218.0255355835
1182,971839.1426467896
5706,825286.8452529907
2340,821820.773109436
1497,482005.0375595093
6707,1355904.5967788696
4199,601346.8038101196
4989,1797574.069618225
258,567431.3433761597
4420,979891.4471282959
6048,1380249.0340652466
5485,961458.2310256958
5275,1012411.6467056274
2027,2804078.214691162
2230,1805491.1173934937
3654,1000230.280921936
1932,886686.188583374
248,516387.23543548584
4323,453479.4273223877
4665,358095.4130706787
5976,701009.0854568481
5136,746163.7700653076
6115,1148576.4726104736
2777,738364.4582061768
5762,756506.8678359985
6208,2540935.166656494
5610,2873593.9307250977
5204,1863774.3984069824
5616,765124.8996200562
2306,631064.0376434326
6598,770275.2487792969
6370,1011462.8968582153
5394,609550.0277557373
3559,610117.7340164185
221,1508331.6527252197
2025,524232.3437728882
96,552667.6107711792
3002,996029.2369384766
4979,918381.7534637451
1269,1269823.5114364624
1512,862190.2173843384
287,1587699.3523635864
549,630531.4577941895
1672,602237.2904129028
3288,597443.2032165527
1686,2053571.714439392
5599,1291293.714164734
6174,614708.6105957031
1277,745544.9242706299
4362,920710.2101898193
5978,1311229.2952957153
2373,931108.3689041138
3504,639530.8910751343
2894,738750.5858764648
6400,813855.3223953247
6010,717987.5633468628
3810,394203.90856933594
4847,911328.4719619751
6682,972075.9991149902
4995,1232707.1121749878
4860,553565.2487640381
5936,1112351.6542892456
1598,555185.106628418
5620,337705.64962005615
5784,929636.2361450195
4113,1980557.9330291748
3757,2195019.2561950684
3474,747837.9204101562
4455,737087.6060638428
535,1617806.7190856934
5848,733924.18384552
1045,1051110.7868347168
6642,1744123.291999817
6783,1017245.8907241821
3857,1994588.5169372559
2017,1655233.011642456
5042,786238.9692077637
631,1538936.1695709229
3953,900435.2637176514
3802,687257.6620178223
4572,1736500.8548202515
6458,2482884.944015503
3908,312332.69356536865
2290,1362968.065246582
3733,787525.9991149902
4423,665593.6818161011
854,487785.7304382324
1134,852589.4429321289
4649,889266.1972732544
4003,1131150.4605178833
2668,700738.2847747803
3663,972009.7952346802
1770,805954.5890426636
4523,867143.3548278809
4197,743272.2343292236
6822,825574.5990829468
5566,1984142.8436203003
2070,2217954.8332748413
5051,1383116.8932266235
4657,1029705.7959060669
2690,1148055.8913116455
2354,1214975.6754684448
6826,654069.475769043
6233,1449791.0794067383
1705,1292858.2412872314
5985,400301.99028778076
6290,947739.090888977
1121,773595.9265365601
6631,788071.2527008057
3585,1080858.4769592285
3706,632123.0347290039
5666,2603863.2588653564
5038,1193573.3097610474
1808,996728.4792633057
5278,479503.04832458496
4490,1370920.517906189
3369,1165254.8019104004
5404,1049305.793296814
3009,940177.6447753906
4001,360787.59425354004
2116,551626.7435073853
6147,1019873.377456665
1481,938151.397064209
781,572838.8394012451
3170,641386.8390197754
3940,488217.6566619873
930,1078683.4221954346
3687,1021775.934928894
6420,1315877.6807098389
156,1548775.6318130493
2366,726776.4630661011
1139,1378241.3825073242
4524,1198963.486175537
3978,1830839.8029937744
1792,615180.6234817505
1447,1553052.592956543
5113,1963481.0250396729
1631,563296.2608032227
2120,548789.6828079224
178,1059244.3233795166
15,1204178.570175171
1110,543264.1019363403
5971,1009595.0484008789
6278,405307.533782959
6334,466525.9253921509
4314,645973.8969955444
476,1508441.1100082397
763,917086.8306503296
6798,796138.2399520874
4027,1838134.9635849
2657,1596517.71118927
899,2061420.743675232
4442,600069.9779205322
2150,1500539.2393112183
975,662517.9417266846
1180,673937.0768966675
6387,957425.3573303223
2916,719366.73412323
686,1011936.3003234863
3221,1711420.0025100708
925,654679.7100906372
5168,413088.6473617554
1371,1357735.2629394531
4865,547280.5869598389
4777,533340.7643585205
2626,1516270.0960159302
608,828210.5316467285
5639,1608056.1799697876
2735,771497.5345306396
5011,2840231.7165527344
3437,992131.1837844849
5031,745934.777130127
4691,1219323.7731704712
4626,858648.0337524414
6388,1586877.5128097534
3242,540419.492515564
6072,924778.1587142944
3250,615725.1902160645
3728,776249.7727508545
2700,824630.2397155762
388,1492006.3845443726
105,361664.7409591675
2286,1418334.9112930298
109,660782.8772964478
3273,679475.6225128174
6440,954814.4788665771
3991,725687.1591415405
4974,529993.0966949463
2702,1338811.0767211914
2619,1932346.3076629639
1617,489413.2428741455
5597,570844.2164764404
3227,670613.6148529053
5139,890525.0354690552
5364,777048.3403396606
5103,774219.1355819702
3448,1876925.2012786865
2023,2163437.094947815
3122,617320.5777511597
711,580944.7364196777
2411,664105.8013687134
493,1333204.2098236084
2122,405476.80588531494
83,1882793.2142791748
6722,1031255.5948257446
4186,266708.96156311035
80,508343.39865875244
3766,705795.6444702148
4807,810172.3021774292
3724,608100.926574707
2012,2294976.19871521
571,917176.4449920654
5439,1444984.8519592285
5691,296297.4053039551
2874,397941.22190856934
511,839964.8509750366
5112,1061705.4056930542
6493,1756887.4277267456
2616,1090227.3455963135
3074,447438.4633178711
2519,924683.196434021
3811,464185.8645172119
1008,2065352.5127944946
6691,774066.128112793
5220,708579.7837982178
5631,1464410.074546814
4922,1272552.9629364014
6535,721279.9745101929
6485,2761669.2577667236
5918,724449.0127258301
741,1091142.034439087
2671,1344401.6800079346
5827,558123.1955718994
1005,1307724.7858657837
1168,1234286.8290863037
2738,1090010.3562469482
1086,927033.0020217896
4158,728026.7729797363
3067,831245.990562439
3769,2224966.647583008
293,5265192.060523987
3582,1147170.3748550415
5768,963658.9892425537
1535,2188810.5206832886
2344,764293.1764526367
4702,2356828.608604431
247,2061768.180847168
2577,758957.5326385498
5715,461682.3691711426
6605,1275250.3681793213
1214,1141776.9917678833
6450,1007974.3887329102
3404,1927222.4890518188
4200,712213.7216949463
622,1724560.9728622437
1731,2158122.245201111
6804,916268.6927566528
2699,1012159.1231155396
3408,383376.88316345215
2857,895906.5965499878
856,1941377.3920974731
6685,2752695.275405884
6728,1384049.8809890747
6059,862709.4753494263
847,688610.1274795532
6081,544094.1609573364
4081,959714.5552749634
3309,1152397.9093780518
2943,941153.5413970947
3696,635080.2375488281
863,904064.2692871094
5922,1354089.074005127
3958,2033157.3972702026
6438,2092241.348022461
6029,235439.60665893555
5385,597434.1873474121
3395,991880.4498825073
3966,953280.8532714844
994,337511.9755859375
5920,1543272.8516464233
2365,987397.7936325073
4825,1504192.7461013794
1313,990693.2382965088
2775,512787.99909210205
4839,890996.2770690918
4380,545981.0659637451
2737,991041.9065170288
5509,426113.7742843628
5815,1246199.2087173462
3345,1784484.9242706299
398,1280645.1523208618
4617,560700.2308197021
4117,814100.6679077148
1851,984769.0931777954
3627,454097.3816833496
2975,1375253.1350784302
5603,1399421.3205871582
877,1382633.041229248
1560,1546182.484779358
3283,690219.9486923218
6105,240390.18173980713
5917,364570.8955307007
446,1287033.0208129883
1505,1311671.1309127808
3232,565380.8937911987
5593,419492.2767791748
693,554161.1907501221
3036,1864665.67137146
2,1102935.1667480469
2115,676641.1551132202
2829,885605.5167236328
6482,604320.481338501
2213,1777680.189781189
3297,512667.54037475586
69,1237028.0453643799
6510,1022399.7767333984
981,1695317.6620941162
3779,693406.3278274536
623,1946724.757850647
6175,768056.2102661133
6520,442278.3807449341
359,1861316.9261398315
1362,1322630.5604858398
2866,1137158.946975708
1885,779272.0954818726
4476,710469.6498184204
5687,722350.873588562
1070,1144707.7554855347
989,704763.0575942993
395,1993162.3024673462
2656,1290507.6277389526
4187,1085023.3570632935
4596,5238663.942901611
6129,819434.4042739868
6319,1289122.9336547852
6455,948609.6361846924
6639,1864766.4330596924
6193,332956.0267562866
748,378241.1108016968
6664,1144710.4187011719
5012,1182302.9293823242
5864,1473287.2934570312
255,1693338.6018447876
4069,1373014.5353622437
5349,1147232.7273864746
4570,618541.2196731567
3108,742127.0762023926
5066,2030875.4967651367
1517,774998.2734451294
6097,699527.62084198
6019,771098.0927810669
85,804668.880935669
6746,2123611.3569335938
1120,882154.2763290405
3661,1438424.368888855
5800,898024.2763214111
2087,2142858.3233947754
5013,554124.648727417
5428,899837.5360412598
4888,1735847.7081604004
6082,-257037.15312957764
6695,1593557.3259048462
500,1255425.5267562866
6331,1314722.7038650513
4736,859638.5341339111
2858,840555.0221633911
3375,1111244.8557891846
4478,690934.874786377
1457,1082495.2260284424
1900,875389.9981765747
1714,2014149.6778030396
282,573514.9693984985
1265,542819.0136032104
2819,633008.9945297241
6561,490109.9463195801
2887,516099.73665618896
1641,381297.2395248413
4543,624883.459487915
5025,734082.7415771484
1130,883502.67162323
5749,1015588.5051879883
2171,360901.1701965332
712,1077471.324333191
6578,1045339.55128479
4845,878307.9034805298
682,531678.6150360107
4675,1762393.3769454956
1943,861410.1754226685
845,863857.4108428955
4514,1758248.4208755493
3873,1933324.2621917725
2935,1812323.6866531372
6786,1470542.263496399
5714,1500898.165649414
375,611205.3700256348
3730,716862.1793441772
2218,1814337.853111267
2480,1056165.5769500732
5107,594193.7228393555
2591,1235013.3981781006
2961,1410544.5801239014
4272,689838.0800323486
1113,704597.4448165894
2028,1654013.5899505615
2311,1154063.567955017
6734,1557038.0892028809
3742,800108.3502731323
6236,1892710.7684555054
6584,867602.4862365723
3136,1410148.834159851
2060,-1769898.7629013062
1429,1136080.5351638794
702,1186621.6888504028
3145,588391.2670135498
3804,1835385.3142089844
934,1065470.3474502563
170,921007.8809967041
1501,977246.3899002075
3413,989241.2842788696
3548,1566127.7941741943
1052,571962.0519332886
2452,886307.455154419
6347,1695225.1109542847
5604,614289.5076217651
4299,1260440.7756576538
5488,881290.0348434448
1201,683561.2526550293
5562,2174894.458618164
3669,648903.1863555908
3768,1855281.242591858
6673,953080.9876251221
1427,535136.8386230469
6231,2006214.21434021
2142,760467.6653442383
6475,1447292.268699646
1309,812411.2353668213
4611,678814.5310821533
5857,792638.7136611938
134,1211041.9202423096
1442,1642094.6310653687
2944,1458022.09841156
1853,1967084.9835739136
3992,1463881.892463684
1912,1056564.0645370483
2211,2161028.7838134766
2705,962094.3337554932
3747,2423049.1461257935
1826,1201289.3431930542
3562,975452.4120635986
1194,639220.8947372437
6635,740308.2210083008
542,1213465.528930664
5252,804456.3000411987
2576,794755.2841720581
459,1024041.8934173584
4054,1666220.9892044067
939,1883032.4400863647
909,1957742.813194275
4111,1551993.6445617676
6187,426418.2745437622
6197,908567.0551986694
2756,369387.51986694336
1302,514804.36434936523
2232,1034136.1114273071
2421,404131.7783432007
2791,525340.4471664429
5879,574912.6133651733
6774,676986.4981460571
4106,905026.5602035522
3699,569435.5731887817
4170,441706.51013183594
2201,608159.523727417
2368,536662.681022644
481,1182903.7067947388
4574,2104887.545158386
3691,653497.0930175781
3890,730467.5649490356
6582,1093391.2817382812
1537,686547.2156906128
5888,648027.2746963501
804,1108295.123916626
5729,1154826.6750946045
4286,1049455.8273010254
3160,309757.5377960205
380,1524825.6852264404
892,560290.650177002
6606,1304730.0526885986
5601,702089.3324356079
304,1869319.6493148804
3295,400665.94972991943
4417,1058421.248664856
4679,447229.99492645264
6705,1182298.934577942
5884,2693993.3659362793
3740,1245463.6807937622
5911,1013235.5208358765
5411,522843.9994354248
1666,846242.0971221924
408,1962413.389678955
6305,646901.7899398804
2103,2360186.8696899414
6213,763344.1703872681
6061,492151.98348999023
4160,1064847.4575271606
4289,492646.61487579346
3241,538949.1767349243
515,1024258.0679626465
6700,1455926.4086227417
1643,669819.2703323364
1630,648436.5871276855
3397,1445248.6424713135
5780,1280131.9252090454
6478,1609041.188041687
3686,653379.7887573242
1454,525250.7675628662
6452,1088665.9336166382
2029,1845340.6682662964
2643,1525716.5305404663
6533,1931527.983329773
813,1328895.689956665
2414,657104.101776123
6779,895115.6175384521
5092,406887.2546386719
4796,1527171.395187378
5484,748448.9358062744
4365,985371.8676452637
3,1923313.8379211426
196,1450681.1624221802
4519,1207301.6095428467
197,217172.0950164795
2342,620206.5618667603
811,737241.7168197632
2814,914786.0855331421
5500,750605.3318099976
3091,1216317.3487930298
3015,726888.4366989136
3888,429606.2258758545
1577,1858151.6952819824
3803,1877406.6903839111
3341,473045.69104766846
1701,1909595.683746338
2477,1909990.4368896484
5353,690552.7968215942
4583,-179616.80284118652
2364,1080035.1048583984
194,1447076.4799499512
1960,1357745.166481018
2562,538109.7208557129
5656,1574204.4915008545
1637,526958.6372146606
2496,889539.0130157471
4049,1269761.2589187622
728,707923.2086181641
2161,-122004.87045288086
703,1421168.3842086792
3033,1976833.0895309448
6658,300630.6583251953
1556,435760.33783721924
557,546637.8104858398
2183,507555.71911621094
329,1020317.9729156494
5725,732507.3168487549
1162,1094762.2109527588
767,977232.7640380859
5713,1395966.091949463
3621,1446533.5450897217
3111,732582.1117630005
1103,845366.6023864746
1761,689311.3300628662
3961,1638604.771736145
3071,2116558.938140869
4628,648894.0071640015
3644,825196.5009765625
3587,670797.3740158081
5033,831030.7749099731
3949,879289.3246231079
4632,288465.82403564453
5743,1848444.4335098267
5814,2467090.6788253784
1478,835902.2709274292
4688,964486.1163787842
6619,410031.874420166
2597,1555352.5417404175
2881,1410806.6980361938
2239,1027547.7932739258
2645,308958.10023498535
39,677648.4293060303
903,1549558.3429641724
30,353292.4412765503
6811,889980.7229156494
6727,2215193.3707580566
1659,570802.1912460327
4147,6598463.991729736
1348,494826.7010269165
1315,1847462.443359375
5744,699913.743019104
4264,652769.2876663208
5782,1074652.8737564087
1682,500327.94649505615
199,1445610.3527374268
841,1059299.4053573608
1367,641563.1372833252
5598,664510.9917678833
2715,663435.0046463013
640,938745.9788208008
4540,1165507.3749694824
2018,1872433.9811706543
2661,1569525.8838348389
6675,1638614.500541687
2149,963908.2908630371
2046,177752.90853881836
5124,516274.48094940186
5379,817046.5745544434
5799,645993.9172515869
3831,1095134.900276184
4982,542286.0472869873
3275,770776.1187667847
2109,1973740.25881958
2669,1238939.5920257568
561,651301.7800369263
4809,679228.3978347778
2398,439746.71912384033
5287,587680.1198806763
4971,943049.2930679321
3212,1854101.3539733887
519,1242745.1148223877
6715,738401.9315567017
6815,1616565.7315750122
3264,760224.3376159668
295,2185920.8903656006
5701,478967.6634674072
5316,1145690.542755127
5543,851977.6207199097
6180,1529139.6607818604
5816,1250331.6793060303
313,1115062.4361343384
4652,563664.8050384521
4677,377739.01234436035
2622,2120440.8683929443
5635,691632.294708252
6741,1216636.809677124
2038,1947830.7042236328
3435,2555479.110359192
3484,916240.8159561157
463,869664.8968353271
634,1697014.7414474487
4367,1184194.0794677734
1842,1553100.9127960205
1780,798477.4938735962
3817,674020.2596817017
1208,1195252.1681518555
1622,673452.2064819336
3870,1379025.9028778076
6298,2037818.480506897
2278,1331390.2252426147
4506,757351.5454940796
1554,2209561.90700531
610,1381390.8033447266
2673,1959800.2542190552
6280,702706.484588623
4205,603810.3412322998
2280,1267814.9675750732
6016,538223.6953659058
1370,2040228.2441177368
1147,526927.3683700562
2520,1736805.1785812378
2443,356279.57180023193
1256,213351.6618499756
1810,460039.3658218384
1078,643239.6210479736
756,952183.1319580078
58,1363979.3161392212
5967,487540.7908477783
2438,662983.354637146
3210,1239840.9946365356
366,1866992.4869918823
4393,890117.8998718262
484,1940209.05443573
4729,1439349.0447998047
